,container,namespace,node,pod,2022-04-21_16_00_00,2022-04-21_16_01_00,2022-04-21_16_02_00,2022-04-21_16_03_00,2022-04-21_16_04_00,2022-04-21_16_05_00,2022-04-21_16_06_00,2022-04-21_16_07_00,2022-04-21_16_08_00,2022-04-21_16_09_00,2022-04-21_16_10_00,2022-04-21_16_11_00,2022-04-21_16_12_00,2022-04-21_16_13_00,2022-04-21_16_14_00,2022-04-21_16_15_00,2022-04-21_16_16_00,2022-04-21_16_17_00,2022-04-21_16_18_00,2022-04-21_16_19_00,2022-04-21_16_20_00,2022-04-21_16_21_00,2022-04-21_16_22_00,2022-04-21_16_23_00,2022-04-21_16_24_00,2022-04-21_16_25_00,2022-04-21_16_26_00,2022-04-21_16_27_00,2022-04-21_16_28_00,2022-04-21_16_29_00,2022-04-21_16_30_00,2022-04-21_16_31_00,2022-04-21_16_32_00,2022-04-21_16_33_00,2022-04-21_16_34_00,2022-04-21_16_35_00,2022-04-21_16_36_00,2022-04-21_16_37_00,2022-04-21_16_38_00,2022-04-21_16_39_00,2022-04-21_16_40_00,2022-04-21_16_41_00,2022-04-21_16_42_00,2022-04-21_16_43_00,2022-04-21_16_44_00,2022-04-21_16_45_00,2022-04-21_16_46_00,2022-04-21_16_47_00,2022-04-21_16_48_00,2022-04-21_16_49_00,2022-04-21_16_50_00,2022-04-21_16_51_00,2022-04-21_16_52_00,2022-04-21_16_53_00,2022-04-21_16_54_00,2022-04-21_16_55_00,2022-04-21_16_56_00,2022-04-21_16_57_00,2022-04-21_16_58_00,2022-04-21_16_59_00,2022-04-21_17_00_00
0,alertmanager,openshift-monitoring,oct-03-09-compute,alertmanager-main-2,45907968,45969408,46632960,45867008,46198784,45441024,45527040,45821952,46223360,45735936,45649920,45744128,45875200,45867008,46063616,45502464,45539328,46284800,45780992,46358528,46018560,45699072,45813760,45625344,45903872,45633536,45772800,45944832,45846528,46252032,45596672,45637632,46870528,46415872,45510656,45854720,46067712,45756416,45498368,46190592,45686784,45498368,45916160,45633536,45436928,46219264,45711360,45883392,46018560,45895680,45953024,45735936,45867008,46415872,46026752,45813760,45740032,46440448,46034944,45772800,46178304
1,alertmanager-proxy,openshift-monitoring,oct-03-03-compute,alertmanager-main-0,52539392,52666368,52568064,52973568,52760576,52514816,52342784,52273152,52256768,52416512,52248576,52797440,52600832,52371456,52555776,52404224,52510720,52486144,52146176,52211712,52334592,52416512,52535296,52342784,52269056,52453376,52277248,52588544,52703232,52498432,52359168,52649984,52469760,52408320,52355072,52273152,52768768,52318208,52473856,52432896,52670464,52707328,52391936,52219904,52682752,52633600,52674560,52342784,52297728,52367360,52662272,52203520,52424704,52334592,52424704,52596736,52305920,52502528,52723712,52363264,52355072
2,alertmanager-proxy,openshift-monitoring,oct-03-12-compute,alertmanager-main-1,45002752,45391872,44965888,45555712,45432832,45113344,44904448,44978176,44879872,44826624,45023232,45334528,45068288,45506560,45219840,45182976,44847104,44969984,45060096,45223936,45080576,44994560,45199360,45133824,44937216,44888064,44916736,44806144,44908544,45019136,44986368,45121536,44978176,44871680,45125632,45072384,45162496,45019136,44945408,44929024,44826624,44875776,44892160,45682688,45051904,45109248,45035520,45142016,44859392,44773376,45363200,44789760,44920832,45223936,45133824,45072384,45088768,45043712,45150208,44785664,44965888
3,amun-api,thoth-amun-api-prod,oct-03-15-compute,amun-api-2-44r7x,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227893248,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227762176,227758080,227762176,227762176,227762176,227762176,227762176,227762176,227762176
4,api,opf-pulp,oct-03-31-compute,pulp-api-5899cb8576-cdcvg,180056064,180060160,180064256,180191232,180318208,180187136,180187136,180449280,180068352,180076544,180187136,180187136,180318208,180187136,180068352,180203520,180449280,180318208,180453376,180060160,180453376,180187136,180056064,180056064,180064256,180060160,180068352,180064256,180056064,180064256,180064256,180056064,180056064,180060160,180064256,180064256,180056064,180064256,180064256,180064256,180056064,180060160,180056064,180191232,180060160,180187136,180064256,180207616,180064256,180318208,180064256,180056064,180064256,180060160,180580352,180064256,180064256,180064256,180195328,180191232,180060160
5,apicurio-bot,apicurio-apicurio-registry,oct-03-24-compute,apicurio-bot-75dc486b59-sz2wt,108974080,109109248,109109248,109035520,109035520,109035520,108965888,108961792,108961792,108978176,108974080,108982272,108982272,108978176,108974080,108974080,108982272,108978176,108982272,108974080,108974080,109248512,108974080,108974080,108978176,108965888,108965888,108969984,108965888,108965888,108969984,108965888,108965888,108974080,108965888,108965888,108965888,108965888,108978176,108978176,108969984,108974080,108978176,108969984,108969984,109002752,108986368,108986368,108978176,108974080,109236224,108986368,108978176,108978176,108974080,108974080,108974080,108974080,108974080,108978176,108974080
6,apicurio-registry,apicurio-apicurio-registry,oct-03-24-compute,apicurio-registry-c89c8df66-l6kzs,240521216,240521216,240521216,240525312,240521216,240521216,240521216,240525312,240525312,240521216,240652288,240525312,240525312,240529408,240525312,240525312,240525312,240525312,240529408,240525312,240525312,240525312,240529408,240525312,240525312,240525312,240525312,240529408,240529408,240533504,240529408,240525312,240525312,240525312,240525312,240525312,240525312,240529408,240525312,240529408,240525312,240525312,240525312,240787456,240529408,240525312,240525312,240525312,240529408,240525312,240529408,240525312,240525312,240525312,240529408,240529408,240525312,240529408,240529408,240521216,240525312
7,apicurio-registry-mt-ui,apicurio-apicurio-registry,oct-03-07-compute,apicurio-registry-mt-ui-mt-6cf7574bf9-m9qqw,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008,24875008
8,apicurio-registry-postgresql,apicurio-apicurio-registry,oct-03-03-compute,apicurio-registry-postgresql-mt-6b5b966997-v5rb4,85270528,85258240,85393408,85409792,85393408,85393408,85401600,85393408,85393408,85258240,85123072,85123072,85127168,85123072,85123072,85004288,85004288,84996096,85110784,84992000,85438464,84987904,84987904,84987904,84987904,85123072,85123072,85127168,85131264,85123072,85123072,85127168,85131264,85131264,85127168,85123072,85127168,85123072,85123072,84987904,84987904,85123072,85123072,85123072,84852736,84852736,84987904,84987904,84987904,85008384,84996096,84987904,84987904,85102592,84987904,84987904,84987904,84987904,84987904,84992000,84992000
9,argo-server,opf-argo,oct-03-19-compute,argo-server-74cf64689b-j2bvw,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32985088,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016,32854016
